Price,Close,High,Low,Open,Volume
Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS
Date,,,,,
2002-07-01,17.8314151763916,18.321714134053977,17.61207022908927,18.03785684277576,2047540
2002-07-02,18.979745864868164,19.611972687768098,17.90882786573394,18.06365909014267,5546354
2002-07-03,19.934541702270508,19.999055399847126,18.90878433304742,18.966845713389546,5745267
2002-07-04,19.43779182434082,20.437743987499466,19.186190704238893,19.999055445017945,3896601
2002-07-05,19.63778305053711,19.773260059761252,19.121677515632115,19.22489835190544,3261038
2002-07-08,19.33456802368164,19.792610740541246,19.282957614839376,19.786159777820494,2092667
2002-07-09,19.22489356994629,19.64422912815581,19.108770834792107,19.444238469236904,1026800
2002-07-10,19.153932571411133,19.35392190073983,19.09586984334325,19.328116695000173,1513611
2002-07-11,19.012008666992188,19.218450371587842,18.83782314035496,19.218450371587842,1454750
2002-07-12,19.012008666992188,19.450697289257953,18.92814206288485,19.353927401844093,475040
2002-07-15,18.71524429321289,19.095871448247024,18.579767290078134,19.08296952106196,535634
2002-07-16,18.553958892822266,18.708790113658097,18.379773430997435,18.579764096294905,1400542
2002-07-17,18.68299102783203,18.799115158252174,18.45074412053026,18.579770180142354,1242741
2002-07-18,18.702342987060547,18.831369030887227,18.579767907040612,18.72169723201914,1076009
2002-07-19,18.779760360717773,19.353925970785106,18.063664058927632,18.450743579961813,4412276
2002-07-22,18.644283294677734,18.708797003888012,18.205594674079016,18.579770939006035,1842252
2002-07-23,18.73459815979004,18.81201378195447,18.52815650068489,18.69588967193868,2576926
2002-07-24,18.27010154724121,18.612020152859536,18.14752649308209,18.463639895379448,1909121
2002-07-25,18.031404495239258,18.941039033086966,17.89592750045662,18.708792176228915,2055350
2002-07-26,17.71529769897461,17.837871459791085,17.457245539036656,17.676589198214547,1349804
2002-07-29,18.295909881591797,18.579767166699742,17.418531464992576,17.87012327716073,1999052
2002-07-30,17.799161911010742,18.824919446748044,17.41853468807386,18.824919446748044,3601317
2002-07-31,18.141084671020508,18.321719831742236,17.32821832654022,17.612075706092405,1734975
2002-08-01,18.676538467407227,18.818467807908544,18.160434235654257,18.308814540667864,2501174
2002-08-02,18.14752960205078,18.70879320882002,16.78630320174671,18.70879320882002,987239
2002-08-05,17.689485549926758,18.192686387816497,17.521751034938042,18.063660358416794,1550274
2002-08-06,17.592723846435547,17.754006119579852,17.412087321523053,17.670139499969473,1488140
2002-08-07,17.650779724121094,17.99915073276517,17.489497501452515,17.805610982732148,1053602
2002-08-08,17.515304565429688,17.741100513192,17.43788892792877,17.689490088191388,881501
2002-08-09,17.502399444580078,17.547558900098306,17.37337339562686,17.483045198852494,1368873
2002-08-12,17.33466339111328,17.663680099919784,17.192734083966087,17.41852997067943,467516
2002-08-13,17.328214645385742,17.54755961430299,17.031455397484127,17.418533560098275,710748
2002-08-14,17.070158004760742,17.547554955336057,16.973388151415488,17.36691852740936,573578
2002-08-15,17.070158004760742,17.070158004760742,17.070158004760742,17.070158004760742,0
2002-08-16,17.3153133392334,17.40563090365445,17.095968362430526,17.095968362430526,416421
2002-08-19,17.534656524658203,17.612072158031122,17.295958660142997,17.295958660142997,297099
2002-08-20,17.418533325195312,17.8056114825894,17.38627715046375,17.799160518350778,533890
2002-08-21,17.45724105834961,17.51530244104856,17.392727358154254,17.418532567524718,326172
2002-08-22,17.34111976623535,17.418535406966477,17.09596956048415,17.418535406966477,1088593
2002-08-23,17.97979736328125,18.192690015861956,17.289507629948467,17.289507629948467,1992430
2002-08-26,17.97979736328125,18.450743479661426,17.87657651917685,18.17978808711814,1476348
2002-08-27,18.031404495239258,18.257200388902476,17.741096262551252,18.15397956363223,2143086
2002-08-28,17.966894149780273,18.437840267963335,17.883028905547487,17.915286434607456,1792769
2002-08-29,17.921735763549805,18.063663745734864,17.76045218140245,17.966893867154145,680449
2002-08-30,18.52815818786621,18.637829990868006,18.06366305904423,18.19268910773411,2018241
2002-09-02,18.353973388671875,18.773307724634773,18.22494733502649,18.57976932093592,559938
2002-09-03,18.11527442932129,18.38622982256065,17.966894127155413,18.205593344913904,311476
2002-09-04,17.986248016357422,18.05076171957534,17.792709613780566,17.831416752880557,225780
2002-09-05,18.083017349243164,18.192689152514916,17.870124706765434,18.179787224383375,611853
2002-09-06,18.437837600708008,18.592670198597414,17.93463537979772,18.09591894115052,1450828
2002-09-09,18.23784828186035,18.515253246523244,17.54755729132407,18.502351319579986,1168799
2002-09-10,18.23784828186035,18.23784828186035,18.23784828186035,18.23784828186035,0
2002-09-11,18.579771041870117,18.76040753370495,18.38623126670636,18.4313920815883,997804
2002-09-12,18.579771041870117,18.837823173062734,18.39268223160153,18.72170039079535,1523280
2002-09-13,18.489452362060547,18.786212993599595,16.96694341448586,16.96694341448586,699270
2002-09-16,18.418485641479492,18.573318258574933,18.192689710407603,18.566865940772885,1936346
2002-09-17,18.547510147094727,18.579767672798482,18.263652854254726,18.27010517151848,862224
2002-09-18,18.624929428100586,18.708796027512392,18.27010742980798,18.437840628631587,792280
2002-09-19,18.857177734375,19.031361910668082,18.483001461163916,18.579771350352477,1652959
2002-09-20,18.1733341217041,18.547508943024184,17.74109657000959,18.063660977800126,1619717
2002-09-23,17.805612564086914,18.179788815730898,17.805612564086914,18.07011700285915,989037
2002-09-24,17.908836364746094,18.06366766263325,17.044360941440097,17.48304961878704,1344084
2002-09-25,17.676586151123047,17.934638266577952,17.612072445490067,17.934638266577952,775428
2002-09-26,17.46369171142578,18.553962803073148,17.06371029653469,17.741098045604602,13899418
2002-09-27,17.805612564086914,18.321716805293423,17.41853438318203,17.41853438318203,6507935
2002-09-30,18.102373123168945,18.257204395048667,17.663684519509737,17.80561250863022,4397541
2002-10-01,18.689441680908203,18.78621156238892,17.81851545465873,17.966894405585535,4019493
2002-10-02,18.689441680908203,18.689441680908203,18.689441680908203,18.689441680908203,0
2002-10-03,18.334613800048828,18.708789923365266,18.19913682157997,18.64427623857082,1520359
2002-10-04,18.495899200439453,18.605570986757726,18.06366031115852,18.321712369282807,1157744
2002-10-07,18.476547241210938,18.57976807721771,18.22494611505984,18.57976807721771,653697
2002-10-08,17.87012481689453,18.450742717775576,17.81851439697348,18.450742717775576,947045
2002-10-09,17.637876510620117,18.108821216190023,17.554008569830653,18.05075983682679,1084429
2002-10-10,17.431438446044922,17.741101004626344,17.418535162668068,17.741101004626344,1559904
2002-10-11,17.792709350585938,17.986247750299924,17.56691342297093,17.741098930190418,1045808
2002-10-14,17.883028030395508,18.128176847315714,17.676584997960745,17.883028030395508,772557
2002-10-15,17.883028030395508,17.883028030395508,17.883028030395508,17.883028030395508,0
2002-10-16,17.766904830932617,18.192690138975397,17.58626835252752,18.128177787742818,597047
2002-10-17,17.637876510620117,17.934635724562007,17.470141982579502,17.83141489301034,849447
2002-10-18,16.71533966064453,17.676584728506665,16.463739883478695,17.670133764524092,2893610
2002-10-21,16.90243148803711,17.08952032050957,16.689538792921542,17.031458922485097,1704857
