Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2000-01-03,32.72816848754883,32.8036677816202,31.31636655551392,31.31636655551392,3528277
2000-01-04,31.437171936035156,33.067918676366325,31.104981560647754,32.76592742601414,3544397
2000-01-05,32.19969177246094,32.886717985679894,29.293034778773244,29.293034778773244,5849540
2000-01-06,33.53599548339844,34.71375506274767,32.46392830737783,32.46392830737783,10274966
2000-01-07,36.22370529174805,36.22370529174805,33.68698839612512,33.82288593006975,11477451
2000-01-10,39.085060119628906,39.12280976681737,37.446763304534045,39.10770870562819,8978430
2000-01-11,35.9594612121582,39.25870334942016,35.9594612121582,39.25870334942016,6303356
2000-01-12,36.276546478271484,37.14477021364808,34.57785466126387,36.23879984187812,4897855
2000-01-13,35.55177688598633,36.99378100227772,34.970446123250404,36.69178982457675,2952315
2000-01-14,36.095359802246094,36.69178860108682,35.18183877450052,35.47627941149467,5347397
2000-01-17,37.846893310546875,38.97180796996774,36.68423502152455,36.68423502152455,7738816
2000-01-18,37.44676208496094,38.12624068330149,37.001328886938836,37.8997488191161,4134762
2000-01-19,37.82425308227539,38.941617459094104,36.63139241222715,37.89975238128957,6371852
2000-01-20,35.58951950073242,37.74874848008287,35.2724303297082,37.74874848008287,2911586
2000-01-21,35.06104278564453,35.30263572304445,34.04937686895915,34.7439535581994,3633756
2000-01-24,32.26008224487305,35.619722530661356,32.26008224487305,34.72885013741288,5871546
2000-01-25,29.685619354248047,30.938878140162736,29.685619354248047,30.25184901324857,3684802
2000-01-26,29.685619354248047,29.685619354248047,29.685619354248047,29.685619354248047,0
2000-01-27,27.31499671936035,29.142038728477893,27.31499671936035,28.689051988528927,9020093
2000-01-28,26.45432472229004,27.481091594414217,25.420007320205777,25.820146332895543,13942903
2000-01-31,27.133806228637695,28.492760496989472,25.676704077512166,25.842797719943555,14875954
2000-02-01,26.469425201416016,27.918976797342104,25.986242338035485,27.164001882556246,6294485
2000-02-02,27.1942081451416,28.220975381134163,26.929969560739202,27.783089575033312,4676810
2000-02-03,26.77896499633789,27.44334251341872,26.68836765231083,27.17910101145253,2037576
2000-02-04,27.02055549621582,27.171551072881535,26.091936456952105,27.02810602649519,4201025
2000-02-07,26.846912384033203,27.5565901192136,26.47697546107837,26.892212561696027,2468149
2000-02-08,27.269702911376953,27.918979476701196,26.65062245998892,27.028109953608983,3504831
2000-02-09,27.73023796081543,28.991047485037434,27.481097470914843,28.085076875406905,4440835
2000-02-10,27.34519386291504,27.918974019678526,27.179100239806495,27.918974019678526,1445348
2000-02-11,25.63140106201172,27.903876123811855,25.22371452604614,27.767981613751402,4107804
2000-02-14,23.827009201049805,25.66914902198974,23.585417807875192,25.66914902198974,3657229
2000-02-15,25.034971237182617,25.518155566269,23.555220638316936,23.864760810482107,5135881
2000-02-16,24.891529083251953,25.94094317373517,24.78583217024125,25.94094317373517,1652627
2000-02-17,25.118022918701172,25.971145763247655,24.702785790159073,24.914178117078947,1841955
2000-02-18,23.283435821533203,25.216173611928294,23.109791622021653,25.06517649950727,2747217
2000-02-21,25.14822006225586,25.14822006225586,22.649251464851908,22.649251464851908,3511793
2000-02-22,27.16400146484375,27.16400146484375,25.714449891208037,26.258033985659765,3318248
2000-02-23,25.374713897705078,29.293033744523953,25.102923333971628,28.673956323664445,6547748
2000-02-24,25.70690155029297,26.409025723212054,25.05762207209282,25.805046421003542,2448914
2000-02-25,27.616992950439453,27.767988558148694,25.148224533194448,26.34108532542003,4658556
2000-02-28,27.337646484375,27.783079658336653,26.288231030831085,27.783079658336653,3399023
2000-02-29,25.15576934814453,27.692484612472537,25.15576934814453,27.18665316861254,4357555
