Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2000-01-03,11.296805381774902,11.296805381774902,10.659480024633673,10.659480024633673,62409578
2000-01-04,12.201178550720215,12.201178550720217,11.278852511477762,11.597514624698272,132872110
2000-01-05,12.679169654846191,12.921532878230474,11.51896910474538,11.51896910474538,375789847
2000-01-06,13.211019515991211,13.496021242220007,12.970901773257335,12.970901773257335,219621124
2000-01-07,14.117639541625977,14.267995342340702,13.15043199935367,13.240196388096056,278281260
2000-01-10,13.84610366821289,14.303900264203085,13.702481841414581,14.245554309173242,187897934
2000-01-11,12.94845962524414,13.956061177699539,12.739757925767245,13.82141522935478,175675797
2000-01-12,13.540905952453613,13.689016298680784,12.663462775554335,12.970904766185722,169586471
2000-01-13,13.996458053588867,14.20067248954866,13.648622991948171,13.733898862374293,239139851
2000-01-14,14.196183204650879,14.436302184651238,13.890985495256444,13.890985495256444,188507616
2000-01-17,13.857325553894043,14.49240550038917,13.781025518565757,14.283704930813812,150255809
2000-01-18,14.101932525634766,14.31512282326233,13.713703148643361,13.868546287245149,141210936
2000-01-19,14.344292640686035,14.582167346289749,14.191693795560187,14.49015870780449,160790093
2000-01-20,14.041340827941895,14.582169026788382,13.938112079737701,14.362247171670019,216069957
2000-01-21,14.647247314453125,14.73925596074552,14.003190386976101,14.034607622630114,239994540
2000-01-24,14.638274192810059,14.894101843445776,14.452013804976259,14.609100012409483,184344232
2000-01-25,14.360000610351562,14.600119564475213,14.283701790653668,14.588898268301676,136584272
2000-01-26,14.360000610351562,14.360000610351562,14.360000610351562,14.360000610351562,0
2000-01-27,15.033235549926758,15.116265970148199,14.48343025729755,14.766186614127484,210269961
2000-01-28,15.185831069946289,15.345162704842881,14.882877616663526,15.075870746369315,164331247
2000-01-31,14.728033065795898,15.080357796070762,14.65622156417123,15.01079055372892,142723553
2000-02-01,14.992837905883789,15.145436749724126,14.721301710243534,14.846970641137652,149956451
2000-02-02,15.266618728637695,15.569573386947019,15.194808417410405,15.390044611737302,139355731
2000-02-03,15.333941459655762,15.416974266067893,15.098310995187408,15.34965127621979,94831223
2000-02-04,15.446148872375488,15.589770706411555,15.336188536816579,15.43941729199408,99528064
2000-02-07,15.42146110534668,15.684021476880877,15.172366290447469,15.30925652538421,114747088
2000-02-08,15.367606163024902,15.569575158980255,15.307014744924258,15.506739481076988,90057597
2000-02-09,15.726661682128906,15.917409368478642,15.475321382186587,15.663826007714993,160165902
2000-02-10,15.966775894165039,16.328076445082118,15.479806420394295,15.654846647347782,151143675
2000-02-11,16.30563735961914,16.785875322684937,16.159771282420632,16.33705579363498,114214724
2000-02-14,15.802957534790039,16.197919589882588,15.708704640383557,16.112643732494075,71806185
2000-02-15,15.455121994018555,15.906185719511967,15.35189326500598,15.798468472145004,113776526
2000-02-16,15.625672340393066,15.87925564191394,15.399018949860054,15.708703934797565,110304203
2000-02-17,15.912920951843262,16.013905437256966,15.596501938461715,15.60547777769875,107425289
2000-02-18,15.684022903442383,16.065520667956186,15.618944169213433,16.0183936131603,70451511
2000-02-21,15.513470649719238,15.798471234496361,15.333941872717153,15.636896534051093,41234633
2000-02-22,15.006304740905762,15.574061680712303,14.923273126752225,15.529180083532644,100723088
2000-02-23,14.802091598510742,15.470834234618966,14.689887005353349,15.470834234618966,67665446
2000-02-24,15.114021301269531,15.291304620811712,14.779649401851843,14.94122530203441,79319185
2000-02-25,14.7482328414917,15.390045554766337,14.636028249252709,15.322722559651607,54786600
2000-02-28,14.950197219848633,15.136457528859333,13.913422695255703,14.579920860820364,70386208
2000-02-29,13.951576232910156,15.387801648232358,13.754095777788825,15.165635536792559,139625441
2000-03-01,14.21862506866455,14.804336099591858,13.419726146461942,14.13783771231976,150769883
2000-03-02,13.094328880310059,14.452009867282142,13.083107583653113,14.31063112025646,175562684
2000-03-03,12.048577308654785,12.840744516014436,12.048577308654785,12.840744516014436,64935300
2000-03-06,11.397788047790527,12.739760481315926,11.085858764352917,12.048577727907052,146075956
2000-03-07,10.874913215637207,11.624443148990087,10.771684470393602,11.534678762070303,133888438
2000-03-08,10.455266952514648,11.242945723728415,10.322865227324819,11.081371021530531,101621246
2000-03-09,10.381210327148438,10.87940114916997,10.060304009894988,10.587667806524145,77665531
2000-03-10,9.732664108276367,10.538296174176667,9.631679642581705,10.502390426526606,92389443
2000-03-13,9.120025634765625,10.300422735151937,8.989868183007438,9.869555509765865,150763063
2000-03-14,9.838138580322266,9.851602938013658,8.848489707728767,9.223254656802258,141532996
2000-03-15,10.62581729888916,10.62581729888916,9.69451502728244,10.053571339213422,79982280
2000-03-16,10.54054069519043,11.121763051577368,10.327350463077543,10.749241210165053,147946692
2000-03-17,10.54054069519043,10.54054069519043,10.54054069519043,10.54054069519043,0
2000-03-20,10.54054069519043,10.54054069519043,10.54054069519043,10.54054069519043,0
2000-03-21,10.6774320602417,10.897353894572532,10.215146996613536,10.717825132553582,95762643
2000-03-22,10.924280166625977,11.153178987301049,10.825539969023492,10.996091655375508,69064318
2000-03-23,10.814321517944336,11.031999077318023,10.706604268440145,11.007313424735488,60024739
2000-03-24,10.798613548278809,10.904085346014735,10.666211837127534,10.735777882880658,36941526
2000-03-27,11.662593841552734,11.662593841552734,10.906332284484126,10.906332284484126,58001578
2000-03-28,12.596137046813965,12.596137046813965,11.808457233226681,11.808457233226681,98405624
2000-03-29,12.176491737365723,13.011296278525457,12.073262999689407,12.782398607230318,143934962
2000-03-30,13.150430679321289,13.150430679321289,11.593024984969542,12.07326291796455,240432206
2000-03-31,14.20291519165039,14.20291519165039,12.571454794475443,13.329959371910391,275945423
2000-04-03,14.7482328414917,14.977131744195779,14.276971875688599,14.705595504052152,299036394
2000-04-04,13.570079803466797,14.631540350226235,13.570079803466797,14.631540350226235,189486468
2000-04-05,13.565590858459473,14.003190292861518,12.48842182107478,13.617204031789472,352720260
2000-04-06,15.342472076416016,15.356584162095425,14.232300394139777,14.25346915092377,227418526
2000-04-07,16.57024574279785,16.57024574279785,15.514171461896147,15.514171461896147,163657523
2000-04-10,17.148849487304688,17.875634999023028,16.911291259171282,17.400519799285814,309647520
2000-04-11,16.640810012817383,16.88777594241203,16.299761405486226,16.84073397527882,136676715
2000-04-12,15.897558212280273,16.934816087141982,15.730562878474247,16.793692703517788,241770257
2000-04-13,14.627443313598633,15.575321417088864,14.627443313598631,15.575321417088864,3153974
2000-04-14,14.627443313598633,14.627443313598631,14.627443313598631,14.627443313598631,0
2000-04-17,14.03708267211914,14.149981894930752,13.45847572587217,13.45847572587217,223113571
2000-04-18,14.11469841003418,14.531011860443682,13.83009818192419,13.975926003367887,122899571
2000-04-19,14.810908317565918,15.243687390844041,14.258175868647816,14.47456540528688,228183965
2000-04-20,15.888150215148926,15.996344974360651,14.547476844392659,14.723881069948765,271517327
2000-04-21,15.888150215148926,15.888150215148926,15.888150215148926,15.888150215148926,0
2000-04-24,15.850513458251953,16.96303718887561,15.194289640559566,16.276235724412714,246733265
2000-04-25,15.620016098022461,15.97047233775422,14.660376574163628,15.161365095220644,221403241
2000-04-26,16.838382720947266,16.871311343461603,15.993993372772872,15.993993372772872,238053151
2000-04-27,16.25977325439453,17.217060405562453,15.914020259774695,16.97244674294322,413796521
2000-04-28,16.23154640197754,16.553778363912237,16.008100275592557,16.346796543452207,188028343
2000-05-01,16.23154640197754,16.23154640197754,16.23154640197754,16.23154640197754,0
2000-05-02,15.483593940734863,16.683143821729384,15.300134316793386,16.370320691992575,230017702
2000-05-03,15.429498672485352,15.704688751820619,14.545124096177707,15.382456709679639,192704191
2000-05-04,15.862273216247559,16.132760049601714,15.570618886111834,15.570618886111834,158631859
2000-05-05,15.775248527526855,16.066904138066096,15.434199992904901,15.92342855630465,156073814
2000-05-08,15.2413330078125,15.852868458947636,15.161363683203627,15.570621714279042,82504670
2000-05-09,15.445963859558105,15.610608225667299,14.977903967895777,15.12373179912021,85940035
2000-05-10,15.300132751464844,15.754079202343314,15.208402320614008,15.523577641769506,93165917
2000-05-11,14.900288581848145,15.243688184228223,14.770925046640981,15.243688184228223,90033846
2000-05-12,14.86030101776123,15.170771947084429,14.737994173797865,15.034353016611796,57913070
2000-05-15,15.029648780822754,15.27426247219809,14.418113295854562,14.679192554340979,81188494
2000-05-16,14.930862426757812,15.14254749001543,14.81796322374183,15.053169268426894,43882418
2000-05-17,14.999072074890137,15.448315412144861,14.876765231719236,15.095505712520167,109270328
2000-05-18,14.5874605178833,15.041407006179751,14.44633715310474,14.959085462235494,75382294
2000-05-19,14.846186637878418,15.008477492459757,14.453392960956844,14.488672543515264,111574963
2000-05-22,14.698010444641113,14.907343310291282,14.535718291200995,14.723882396571154,43662227
2000-05-23,14.80620288848877,14.865003455385013,14.512195027888495,14.690951465357365,58389850
2000-05-24,14.712121963500977,14.95438470050901,14.58275843926542,14.754459482423133,56605367
2000-05-25,14.714470863342285,14.949676875217746,14.634500291562185,14.69094988519585,36653287
2000-05-26,14.8861722946167,14.95908620423961,14.629798755599476,14.808555194056334,49082689
2000-05-29,15.968114852905273,16.344444175702314,14.95908272787304,14.982603703213318,165326988
2000-05-30,16.172744750976562,16.26917836427018,15.85756945555481,16.02926918612213,79692753
2000-05-31,16.177453994750977,16.78428504629514,16.09277895944351,16.511445918534157,118366163
2000-06-01,15.956352233886719,16.271527468902022,15.812876696530791,16.092771102902155,75363108
2000-06-02,15.874030113220215,16.276231293100853,15.716441245199414,16.135107983912615,81875438
2000-06-05,15.956352233886719,16.551423131802647,15.824636553902351,15.885790576598838,151857297
2000-06-06,15.937540054321289,16.128057586175863,15.810528785261441,15.899906992634696,54887782
2000-06-07,15.897558212280273,16.20097373837826,15.81758888127384,15.989288662941972,52545769
2000-06-08,16.033977508544922,16.229198262084182,15.911670666674157,15.989287769412057,64426688
2000-06-09,16.05043601989746,16.591409602468804,15.949297972232566,16.08336462813583,172161391
