Price,Close,High,Low,Open,Volume
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
Date,,,,,
2000-02-25,179.9246368408203,185.23717136855856,174.69801587409535,178.14043155094328,2247400
2000-02-28,175.01588439941406,180.13940849600286,171.83409395485168,179.2802380262286,1525020
2000-02-29,164.05575561523438,177.5619085834387,161.1832537682974,177.5619085834387,2935240
2000-03-01,171.3014373779297,175.4999099931686,153.22162276385865,163.18513146831035,2619520
2000-03-02,161.39805603027344,174.86984437971302,159.23294687625867,174.12523687188,1631440
2000-03-03,148.55630493164062,156.6783436747992,148.4875740856119,156.6783436747992,1927460
2000-03-06,141.66006469726562,152.93237972691136,138.15464240980685,143.42422078724132,1511230
2000-03-07,142.19271850585938,148.91428736291925,136.321720057984,141.47674308538677,1968500
2000-03-08,142.75405883789062,151.78680833183896,139.87297408082452,150.4121388466946,1734020
2000-03-09,138.53253173828125,146.48541725173726,132.70195040827076,144.46691740771723,1395840
2000-03-10,136.2602996826172,144.1785851130356,134.1437591091533,138.4114417085142,1363200
2000-03-13,145.2858123779297,147.01884103294844,138.46905641568577,138.9938595491878,1408900
2000-03-14,153.87603759765625,156.86630003406157,144.75529892849062,146.4854419435722,2478930
2000-03-15,166.1859588623047,166.1859588623047,152.82925645069852,155.7128273271268,1129810
2000-03-16,168.1842803955078,175.3211186977604,164.3635487791504,167.25289258440066,2166470
2000-03-17,168.1842803955078,168.1842803955078,168.1842803955078,168.1842803955078,0
2000-03-20,168.1842803955078,168.1842803955078,168.1842803955078,168.1842803955078,0
2000-03-21,163.1293487548828,171.86080904492468,160.90324068299995,170.1306666719892,1575880
2000-03-22,156.520263671875,164.01754986750572,150.08124333049486,162.46043175606013,1557710
2000-03-23,152.29579162597656,155.7128158221053,150.06102436186302,155.7128158221053,744470
2000-03-24,150.71560668945312,154.55941191754468,148.84994462415696,152.8292692468259,849510
2000-03-27,144.47845458984375,156.23188487572867,143.02513223380154,152.77159941845926,1693190
2000-03-28,144.65432739257812,147.0621107700802,141.92935826710837,144.08914997988182,1011030
2000-03-29,143.03375244140625,149.24785237835383,142.1600308996401,149.24785237835383,633030
2000-03-30,145.18206787109375,146.94681230401306,141.29501013848136,143.02515311976887,888970
2000-03-31,139.12655639648438,147.00446679150681,138.4114275196467,144.17857033296534,1232490
2000-04-03,150.25711059570312,150.25711059570312,140.1415394076048,141.29496771548634,1869970
2000-04-04,138.2845458984375,151.099137583776,138.2384077011952,150.46474837164587,3230190
2000-04-05,146.51138305664062,147.63886056735944,135.52786028644323,135.52786028644323,1579810
2000-04-06,146.9756317138672,148.79227810092894,143.31349266698,147.63884958851864,1479270
2000-04-07,157.8091583251953,158.73477313274043,147.06208612484374,147.06208612484374,2588120
2000-04-10,158.2849884033203,165.79381921537774,156.34723696790047,158.59641902684214,2259220
2000-04-11,155.9147186279297,158.01972235833878,151.15682552772424,155.77054004913558,1205730
2000-04-12,151.76522827148438,155.7128377700592,151.09912405835374,152.2525524862801,446840
2000-04-13,148.66534423828125,151.61811730135616,144.75522375867695,147.6387939530729,805580
2000-04-14,148.66534423828125,148.66534423828125,148.66534423828125,148.66534423828125,0
2000-04-17,143.0770263671875,145.33198104217365,136.9696249901438,144.75526683168883,1972360
2000-04-18,142.22927856445312,148.792290147408,141.2950042097479,144.74087568954184,1127770
2000-04-19,144.3890838623047,148.79229452652777,140.60295294436247,145.04365144737108,897730
2000-04-20,145.8567352294922,147.06206533930308,141.7562984674451,145.5626054668411,957160
2000-04-21,145.8567352294922,145.8567352294922,145.8567352294922,145.8567352294922,0
2000-04-24,146.77377319335938,151.61816926011065,144.2362340726727,147.06213031161744,777020
2000-04-25,140.0665740966797,146.1393738822056,138.9881213651449,144.69758839086592,1464200
2000-04-26,144.0718536376953,147.06211523957305,142.21771966931226,147.06211523957305,1454490
2000-04-27,142.74542236328125,146.45081305301775,141.294986426049,145.04362892306665,979420
2000-04-28,138.29603576660156,144.06317646746103,137.2579486804552,143.59315309234765,790750
2000-05-01,138.29603576660156,138.29603576660156,138.29603576660156,138.29603576660156,0
2000-05-02,126.1158676147461,138.41430600170992,122.2634206594577,137.31566606251687,1596590
2000-05-03,126.06682586669922,134.3167172668294,117.13064324433637,123.99353786674457,2177960
2000-05-04,138.98524475097656,140.54525781829423,126.41575900964419,127.91521954605672,1832040
2000-05-05,146.28355407714844,147.0621217712155,139.56483713189863,140.141551334923,2086010
2000-05-08,138.00482177734375,149.36897600800182,136.86004375207938,144.8129374026453,1211370
2000-05-09,141.6439208984375,143.02515418611952,135.12416960599168,136.80817439767148,986290
2000-05-10,139.32835388183594,143.83248948411526,138.4690555259341,143.83248948411526,436950
2000-05-11,132.122314453125,138.46905579596373,129.47519890602823,138.46905579596373,1067720
2000-05-12,131.38417053222656,135.52209742211105,130.10675046126119,132.64428987807435,774810
2000-05-15,133.9938201904297,135.52788259046616,124.051269669812,129.7693890143578,1388630
2000-05-16,134.29367065429688,135.47016376512235,131.54851419573046,135.06646558003325,629990
2000-05-17,133.63629150390625,137.48874033767962,133.04804021971955,135.52791445701112,579770
2000-05-18,135.80467224121094,136.796621477962,130.08366780597314,135.5278518588501,479260
2000-05-19,129.56463623046875,136.68128855194192,128.3189312354729,136.68128855194192,2091810
2000-05-22,128.07958984375,130.91413654947937,124.05124040012991,126.88002313126603,856110
2000-05-23,127.08186340332031,129.0686481764739,126.32925554699095,126.87713231289537,610720
2000-05-24,128.09689331054688,129.1839965420328,119.66821108246342,119.66821108246342,384650
2000-05-25,128.96771240234375,132.5865904712907,127.4538376340658,129.18398022638345,819490
2000-05-26,144.3515625,144.44383888174033,128.72260454112575,129.7606918358042,3013660
2000-05-29,148.3482208251953,155.13614157602527,144.75528451889346,145.6203559403211,2144790
2000-05-30,146.9842071533203,148.50384527582835,143.14617643863477,146.60068744045748,1257200
2000-05-31,148.72300720214844,153.1146786230711,147.11974300699217,148.21549607276125,2633440
2000-06-01,143.62205505371094,149.02009272590897,142.73679644658662,147.13135681816632,1349930
2000-06-02,147.34181213378906,148.44621583783734,141.3526389690978,144.1785347298185,1432180
2000-06-05,147.92140197753906,152.54088780348624,147.06210355345556,148.38853901612714,1500130
2000-06-06,149.49581909179688,151.09908347196844,146.49978533103499,147.17742611041425,930160
2000-06-07,148.5096435546875,152.8292262417742,147.63879969016676,152.71387638954968,648190
2000-06-08,150.597412109375,155.1361509589903,149.42668275223164,149.42668275223164,1227920
2000-06-09,150.23690795898438,151.9641638555109,149.36895043103348,151.9641638555109,603670
2000-06-12,146.2864532470703,151.09913439585108,145.62034898836794,150.5224201424318,427380
2000-06-13,144.1381378173828,147.633032340827,143.08275885332483,145.85097924423326,872630
2000-06-14,146.1047821044922,149.9457010195213,132.60967253271963,132.60967253271963,842270
2000-06-15,143.29042053222656,147.29280987060685,142.79444594563176,144.29389765396988,718000
2000-06-16,143.72872924804688,145.60881457638374,143.08281208983763,144.06322457639416,557990
2000-06-19,146.11917114257812,148.215523728496,144.12085009772525,145.1589372379166,701250
2000-06-20,144.83595275878906,147.29275121639955,144.29384019397443,145.38960206752407,915710
2000-06-21,148.40005493164062,156.42501779831946,145.9086461566852,156.42501779831946,3592980
2000-06-22,153.15513610839844,154.21340193211987,148.157901718032,148.21557666862714,2148690
2000-06-23,161.88076782226562,164.07516073928002,151.67580764298995,152.54087878924275,5888880
2000-06-26,159.16448974609375,163.21014906215265,157.5006809365003,161.9990454961236,2585180
2000-06-27,162.84385681152344,164.01747201321115,156.86622132569923,158.13499927344705,2974530
2000-06-28,166.1946563720703,167.2413943605896,160.9667392051445,164.3059203321546,3165590
2000-06-29,166.6416015625,170.0153660877068,165.52277442903906,167.2471445285824,2133990
2000-06-30,163.65419006347656,170.07302223396186,162.92176933024683,166.72808675316787,2469330
2000-07-03,155.96946716308594,166.0936801436976,155.1937859042514,164.93736542254342,2604280
2000-07-04,159.84791564941406,161.4223344773984,154.55943759663708,154.55943759663708,2148070
2000-07-05,165.34397888183594,166.67041458772104,160.32655797711575,166.0937003503933,15816220
2000-07-06,161.36463928222656,165.48816022851054,159.74984643047935,163.78684615976945,9661520
2000-07-07,159.69219970703125,163.15248580079108,158.88480313847234,161.39351407643326,8166990
2000-07-10,160.90322875976562,162.20083544331212,158.59637243346074,160.3265146781894,737147
2000-07-11,160.38426208496094,161.1916586440517,159.17315844636232,159.7498727885593,427376
2000-07-12,162.9505615234375,164.01748612585703,159.60562679144294,161.47994761193866,833942
2000-07-13,168.91954040527344,175.9842874625776,162.63336082936962,164.07514594310518,4560483
2000-07-14,170.24600219726562,173.47558694145434,167.88147096676423,170.0153024870377,2162216
2000-07-17,160.55722045898438,171.86082164415427,159.25961358415435,169.87115072944707,1786734
2000-07-18,159.14427185058594,162.51803544465764,158.59638638492513,161.36460718004003,1113365
2000-07-19,154.29989624023438,162.31623869092513,153.57900340113792,161.47999595760413,1169111
2000-07-20,150.9837646484375,157.35646687056243,149.9456861687755,157.35646687056243,1531108
2000-07-21,147.9272003173828,152.77159633995606,147.20630752831175,152.77159633995606,1073477
2000-07-24,138.64208984375,147.1197956043792,137.3156542267441,147.06212066452665,2005575
2000-07-25,138.12303161621094,142.85208563598084,132.06753336163803,137.34446403492507,3262017
2000-07-26,138.84393310546875,143.48648382288133,138.00769933896876,141.23729333372037,1520391
2000-07-27,138.72860717773438,140.45874983519946,133.2209846248117,137.34448777178594,970365
2000-07-28,136.33522033691406,139.56482306839797,134.9511099091121,138.98810892348726,1100307
2000-07-31,138.84393310546875,140.14153995692172,130.3373993014992,133.79768423870715,1733308
2000-08-01,138.84393310546875,141.87168242552568,137.28680664371709,139.5648258007204,1358935
2000-08-02,138.81515502929688,141.15085012122404,136.82549209912318,138.9881711101736,687268
2000-08-03,137.3733367919922,140.08389208991062,136.1045671631752,137.8347099660969,935278
2000-08-04,147.52346801757812,150.75306168616612,137.83466941189656,138.4113835098543,3018524
2000-08-07,147.6388397216797,149.8303467088299,142.27539573742342,146.48541128635406,2154942
2000-08-08,144.26510620117188,147.55238537950206,142.0159235212272,147.06217461081394,1027216
2000-08-09,138.32485961914062,145.79330433187832,137.54629218115113,145.7644668712199,1754816
2000-08-10,138.81515502929688,141.29502872196073,137.86357978442007,139.39186943224365,950789
2000-08-11,134.25901794433594,139.27642787164604,133.33627204507926,139.27642787164604,1435720
2000-08-14,135.9892120361328,136.6812673258921,132.06755366088308,135.2106443351784,1734070
2000-08-15,135.9892120361328,135.9892120361328,135.9892120361328,135.9892120361328,0
2000-08-16,140.5452880859375,142.44844723818107,136.10458926401105,138.1230895285197,1266683
2000-08-17,140.28570556640625,144.06318470136188,139.39179694669022,141.26611778159594,1158375
2000-08-18,141.12197875976562,141.8717090635899,139.93971275757679,140.94896272042755,421727
2000-08-21,141.43917846679688,142.16007132340644,140.19924627341308,141.00664275283114,377240
2000-08-22,139.8820037841797,145.5049661413672,139.04577011669224,141.87166562750048,1779644
2000-08-23,143.3711700439453,144.1208915497572,140.19924158102583,141.2373202198304,991096
2000-08-24,140.77601623535156,143.42889771690747,140.17046423631254,142.88102068919218,628328
2000-08-25,139.18995666503906,141.29495968733613,138.5844050778158,141.29495968733613,780364
2000-08-28,139.13226318359375,140.2568538099566,138.98808467252266,139.564798716807,303899
2000-08-29,137.7192840576172,140.14148072999632,137.31558607888,139.53592936191254,739953
2000-08-30,137.80587768554688,138.98814373875268,136.10457229189058,138.98814373875268,1038266
2000-08-31,137.80587768554688,138.41142944938025,136.16224724081252,138.41142944938025,545633
2000-09-01,137.80587768554688,137.80587768554688,137.80587768554688,137.80587768554688,0
2000-09-04,142.88400268554688,144.4219552442482,136.52909036729739,139.227748972613,1461859
2000-09-05,141.810302734375,144.45092123341962,141.08485614550577,143.87056396232424,581442
2000-09-06,146.1629638671875,148.51340343478844,142.4486724864384,143.05804931548414,1843781
2000-09-07,146.30809020996094,147.70094429567646,145.0893362432971,146.83040827821668,877137
2000-09-08,144.71214294433594,147.35276242608455,143.40633859841753,146.25008674286332,843968
2000-09-11,145.8147735595703,146.83039884804492,144.01566236348108,144.85718754408558,747461
2000-09-12,146.68527221679688,147.93303656880582,144.7991114464523,145.64062755749654,881446
2000-09-13,144.71214294433594,148.2813379476253,144.27687482902982,147.9911592040879,469234
2000-09-14,139.80807495117188,145.08933010937304,139.31477654212998,145.08933010937304,839593
2000-09-15,139.7210693359375,142.41972819210523,139.34384049988918,140.73669496973974,621827
2000-09-18,137.89291381835938,139.57594663893713,136.9643384897678,139.57594663893713,782444
2000-09-19,134.4397735595703,137.54468885441105,133.56923755416264,136.99335115542956,1352592
2000-09-20,133.33709716796875,138.9955811609511,132.90182916850858,138.15406479977145,1152052
2000-09-21,134.78799438476562,136.26790739669875,131.74111830071817,134.12058697524205,491357
2000-09-22,129.2165069580078,134.64284947699326,127.09820704940311,134.06249236717863,1074687
2000-09-25,123.0357666015625,132.9018422252727,119.69871161118994,130.58041266675266,2926676
2000-09-26,122.42638397216797,126.45986587451499,121.8750462483451,124.19647570069453,1636544
2000-09-27,123.76123046875,125.82150125821477,121.00453248644489,121.93310798060013,2213025
2000-09-28,116.30358123779297,125.29911798475001,115.0558167796279,124.19644282895521,3762290
2000-09-29,121.03353118896484,122.39736569405666,116.36165259304659,116.65183127781728,4158881
2000-10-02,121.03353118896484,121.03353118896483,121.03353118896483,121.03353118896483,0
2000-10-03,122.89066314697266,123.55807052621203,118.10271523215555,119.35047993440305,2269843
2000-10-04,124.22551727294922,125.29917327089288,121.58488903356799,122.45542523189901,897660
2000-10-05,124.71882629394531,127.33043510856956,123.093832338177,124.60275656218371,1895547
2000-10-06,124.10944366455078,125.79247671973363,123.61613629205657,124.48667246312739,843929
2000-10-09,119.55358123779297,125.0379549166695,118.7120650827142,124.4866173568281,1530071
2000-10-10,111.02239227294922,119.49560651699784,109.74560753541341,118.45097009436574,2794925
2000-10-11,110.09381866455078,111.71882147530211,107.51122949766086,109.57150044403025,1718456
2000-10-12,111.7187728881836,112.64734804921409,108.55582758271886,109.36832420695876,1730751
2000-10-13,107.3661117553711,110.7321862193523,106.78575439453125,110.29691819872242,3011644
2000-10-16,100.34378051757812,112.00896659075221,99.56030342211285,109.68753723135838,3933311
2000-10-17,100.02462005615234,102.75229857291806,98.1094385084478,99.87953067913764,3113636
2000-10-18,99.8794937133789,100.98216902836539,98.08038256203305,99.241097148566,1609100
2000-10-19,102.92633819580078,103.88392389620066,94.59821002838385,99.44419549536947,2658691
2000-10-20,101.38842010498047,106.7567252129017,100.80806279601602,104.3482459229191,1342766
2000-10-23,98.8929443359375,101.56259318472968,97.79026829501115,101.56259318472968,843880
2000-10-24,97.96430969238281,99.67636188079759,96.62948619011817,99.67636188079759,1089320
2000-10-25,100.7790756225586,101.79470124040117,97.55809860469991,98.66077430470796,1620355
2000-10-26,101.01122283935547,102.0268484461893,99.61835955093756,101.56256068338332,247411
2000-10-27,98.08035278320312,101.67856513786808,97.49999566614275,101.2432973000728,1028846
2000-10-30,100.72102355957031,101.44647027369061,97.79021706341423,98.60271384100866,1084728
2000-10-31,103.24556732177734,104.69646067287341,100.45985917211304,100.45985917211304,2008856
2000-11-01,105.24783325195312,106.20541955820781,102.37505662208426,102.37505662208426,1416616
2000-11-02,105.65406036376953,106.72771617868095,104.46432599109417,105.91521940763715,929129
2000-11-03,106.98887634277344,109.19422709203077,105.39289369996615,106.20539041226623,1317022
2000-11-06,102.52014923095703,108.52685292150754,101.56256289445894,106.78578041474539,1516291
2000-11-07,104.1451644897461,104.87061145450548,102.14293263812097,103.30364778173598,882555
2000-11-08,108.23666381835938,109.68755743522746,104.46434041450235,104.89960849956276,1557660
2000-11-09,110.90628814697266,112.00896352023685,106.98887621038405,107.68530322800092,1867478
2000-11-10,108.17863464355469,112.1831067137632,107.97551483153747,111.89292796326487,1077707
2000-11-13,107.22099304199219,107.88840028190172,104.58036600246002,107.39510197365715,879239
2000-11-14,108.20763397216797,109.02013963433521,106.78576013281408,106.87281019939759,772065
2000-11-15,109.42638397216797,111.28352578654383,108.8460266017036,108.9911159443197,787743
2000-11-16,105.91521453857422,109.57146755128984,105.16074822554557,109.1071799082299,2137803
2000-11-17,106.52459716796875,107.3661135844121,104.60941607346098,105.218793083834,869438
2000-11-20,107.42415618896484,108.23665299091216,105.91522343614729,106.78575951918411,838768
2000-11-21,106.72772216796875,107.19200985842726,105.68308593387599,106.49558275051504,714939
2000-11-22,105.71208953857422,107.94646891588121,105.1027213952637,107.30807227792192,925189
2000-11-23,101.12724304199219,105.33483278118555,100.75001440069758,105.04465417848256,1667254
2000-11-24,100.14065551757812,102.49110439198101,99.61832862573873,101.85270780936057,1781392
2000-11-27,101.79467010498047,102.14288803823987,99.41521041287413,100.69199474224216,1080449
2000-11-28,106.81475830078125,107.83038353265805,101.01118554719955,101.56252318767996,5184249
2000-11-29,107.56925201416016,108.99112593097136,105.33487239092004,108.17862022454246,2465427
2000-11-30,112.29913330078125,113.16966921784157,106.78573915939923,108.2076127194879,4386320
2000-12-01,112.79248046875,115.72327867619883,110.8482793566609,111.42863684020362,3675748
2000-12-04,108.99113464355469,114.47551096426851,108.26568780601178,112.53130989743266,2438580
2000-12-05,108.00447082519531,110.84821736189403,106.20536009019166,109.10714588500564,1815820
2000-12-06,113.05359649658203,113.75002344041353,110.32591913417171,110.61609776539727,2069356
2000-12-07,111.63172912597656,113.51789033287653,109.74556791907659,112.53127584790461,1533328
2000-12-08,111.08040618896484,112.44424966257667,110.61612733931534,112.44424966257667,905205
2000-12-11,111.42863464355469,112.73443895578383,110.96434689476276,111.8929223923466,945164
2000-12-12,109.77459716796875,112.24111608426959,109.19423977589797,111.89290696235774,1241999
2000-12-13,111.37055206298828,114.91073480891686,110.8482340833491,114.91073480891686,2688833
2000-12-14,112.0960464477539,114.62060508941263,111.42863887173279,111.42863887173279,3518336
2000-12-15,112.21209716796875,114.82370524304436,111.45763084183683,113.1116439760545,3926721
2000-12-18,114.99781799316406,115.49112533707564,112.15407020798929,112.7924669053394,3032873
2000-12-19,117.69647216796875,118.88620650472754,115.43307319316047,115.43307319316047,3115306
2000-12-20,113.48887634277344,118.68307261521439,112.61834035782076,118.21878498546296,2641641
2000-12-21,115.57817077636719,117.1161231745296,111.42861897649418,113.1696911480019,2701892
2000-12-22,116.27464294433594,118.3929445372166,114.96883840899899,116.65187182343399,2354434
2000-12-25,116.27464294433594,116.27464294433594,116.27464294433594,116.27464294433594,0
2000-12-26,117.81253814697266,118.36387584009725,115.63619815657292,117.81253814697266,1878193
2000-12-27,121.904052734375,123.18083702429428,118.13173028133419,118.68306794566868,2583739
2000-12-28,119.8147964477539,123.84827904390484,117.81256497180652,123.18087150377308,2159026
2000-12-29,119.87279510498047,121.29466863606375,119.03127884009847,120.0178844215308,1176093
2001-01-01,115.83936309814453,120.65632336998563,114.9688268289367,120.65632336998563,1474383
2001-01-02,115.25897216796875,116.39066721871271,113.31477152153785,115.20093289129457,1763322
2001-01-03,117.029052734375,118.97325334342666,114.53352328527006,114.91075200974869,2902583
2001-01-04,122.3103256225586,124.02237823145566,117.52237693270754,117.52237693270754,4811808
2001-01-05,120.39512634277344,123.47102196302099,119.29245095794415,122.33932694058039,2775531
2001-01-08,121.87507629394531,123.90632756551108,120.71436128162203,120.71436128162203,2678148
2001-01-09,125.64740753173828,126.34383480930238,121.6719548366652,121.6719548366652,3466904
2001-01-10,119.9598617553711,126.34379256713352,119.35048477041099,126.34379256713352,2632399
2001-01-11,118.71212005615234,121.00453024899166,117.40631577288984,119.66970632165736,1641569
2001-01-12,116.7388687133789,119.84378384678672,116.2745899524074,119.55360519340468,1495326
2001-01-15,112.58931732177734,117.81253307381856,111.80583141675127,117.2321757680362,1605565
2001-01-16,116.01339721679688,117.08706154643062,110.90626109623594,112.00893620055074,2713400
2001-01-17,118.47996520996094,122.45541712814259,114.96880986015923,116.65184285666663,5394911
2001-01-18,115.95539855957031,121.1205753547741,115.34602158011249,118.42191726002554,3234752
2001-01-19,116.21652221679688,117.23214725489622,113.80804352580887,116.12947218432166,2502164
2001-01-22,116.65184783935547,118.79916864041232,115.78131166144983,116.65184783935547,1647927
2001-01-23,116.76789093017578,118.91521124154471,116.21655324767632,116.88396062298358,2307519
2001-01-24,117.8705825805664,120.27906206645619,116.94200726847248,116.94200726847248,2184433
2001-01-25,119.46659851074219,120.13400611359656,117.87061533773547,118.3348942672587,2298576
2001-01-26,119.46659851074219,119.46659851074219,119.46659851074219,119.46659851074219,0
2001-01-29,118.1607666015625,119.14737238055488,113.22772885104969,118.39290601230745,2313586
2001-01-30,122.57144165039062,123.06474882380444,117.89956431326262,118.68305009326141,2664657
2001-01-31,120.07594299316406,124.77684149399553,119.72773386511618,123.61612668940023,2438572
2001-02-01,118.24783325195312,120.13399500934625,117.23220769027992,119.84381627743961,1969827
2001-02-02,116.07148742675781,118.59604582051048,115.08488155474072,117.37729166030884,2568777
2001-02-05,116.10047912597656,118.33484940782921,114.79467520671413,115.95538980161407,3589463
2001-02-06,116.94200897216797,118.39290238373331,116.07147292522875,116.36165160754182,2648803
2001-02-07,117.72553253173828,120.33714150611752,116.94204629720315,116.94204629720315,3062075
2001-02-08,121.58479309082031,122.39728935923303,117.81247254146311,118.39282954905653,4999631
2001-02-09,123.76123046875,124.7188167519614,121.87506869138335,122.04917770348148,3595382
2001-02-12,125.21207427978516,127.62055327875275,124.13840984571122,124.13840984571122,3075247
2001-02-13,121.00452423095703,125.87952310379653,120.48220608584981,125.82149267409106,3243712
2001-02-14,120.42411804199219,121.29465383506682,118.62500719408537,121.29465383506682,2041585
2001-02-15,127.99781036376953,129.36164477019807,118.82816281726156,120.65628485684556,12586429
2001-02-16,125.44425201416016,128.7813071585006,124.89291423968375,127.38845290134428,4888989
2001-02-19,125.47325897216797,128.22995642143053,123.96433515537558,126.40183428677135,2550131
2001-02-20,126.89512634277344,129.27459493200226,124.66075594122935,125.93754029290456,5106702
2001-02-21,129.0714569091797,130.37726080313493,126.51788839210917,127.0982456783115,5297019
2001-02-22,126.4598159790039,130.46428551764853,125.44419099432223,128.89732302667764,3580828
2001-02-23,125.93753814697266,127.67861010292158,124.19646619102373,125.93753814697266,3232618
2001-02-26,120.71437072753906,126.80812501907349,119.75678430966218,125.06705236434937,2929069
2001-02-27,119.64068603515625,121.7299764193783,116.39068959426329,121.58488705535044,2766683
2001-02-28,133.30810546875,138.79248164024597,118.39292066578807,120.45319139946487,7934229
2001-03-01,134.12059020996094,138.64737055956797,132.32147884138848,134.52683859318842,5750629
2001-03-02,133.9464569091797,137.54467013744613,132.32145481577095,135.2232411055905,4187270
2001-03-05,130.6964874267578,135.51345571803816,130.20318893983023,134.06256218786646,3994650
2001-03-06,130.6964874267578,130.6964874267578,130.6964874267578,130.6964874267578,0
2001-03-07,130.841552734375,132.90182293970307,127.88173579009573,132.87280330332243,2665613
2001-03-08,132.29241943359375,135.80358219741427,130.63840675862068,132.03126046970831,1790820
2001-03-09,130.17417907714844,133.42417551555067,126.83712370706498,130.89962589673178,1379511
2001-03-12,125.21207427978516,129.8549321905072,124.25448837791822,128.28796941674827,786827
2001-03-13,122.6585464477539,129.82595539930742,118.97327322277889,124.16747045334598,1465036
2001-03-14,125.87950897216797,127.0982629813325,119.031299147112,123.50004908813092,1175770
2001-03-15,128.43309020996094,129.7098746772849,124.1964795567739,124.92192628315692,622369
2001-03-16,127.38847351074219,129.27463541921557,125.70544027309474,127.79472199684126,663163
2001-03-19,126.51792907714844,127.67864402281036,125.64739286790201,127.67864402281036,359606
2001-03-20,124.66078186035156,127.06926173233168,123.90631540527463,127.06926173233168,466468
2001-03-21,129.7388916015625,130.58040801544075,123.61611958795058,124.77683432586561,1044334
2001-03-22,127.21429443359375,130.4642982438163,126.51786757584546,130.00001072013478,491346
2001-03-23,124.89292907714844,127.96882552063705,121.58489318173906,127.67864677795987,1229821
2001-03-26,122.513427734375,125.35717491949562,121.93307044308104,125.35717491949562,469827
2001-03-27,123.070068359375,124.7691992420066,122.65993424359357,124.21258801771371,1297768
2001-03-28,129.25143432617188,130.62831410373522,124.21261703995825,124.79852561090144,1082490
2001-03-29,132.67893981933594,135.57918427088183,127.7280162084796,128.48969882713095,2600279
2001-03-30,128.4604034423828,132.41528473422355,127.72801801796786,132.41528473422355,1106225
